"(1, 1, 'tot')","(2, 0, 'tot')","(3, 0, 'tot')","(3, 1, 'tot')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",hour,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday,timeofday
9.0,2.0,67.0,5.0,47.665,91.815,116.63,85.3,181.92,104.04,18,1005.52222222,6.33333333333,1.37777777778,22.6777777778,90.7777777778,0.0,6,1,18.6666666667
12.0,2.0,75.0,14.0,42.71,93.49,102.06,131.83,166.62,122.82,19,1005.53333333,7.0,1.56666666667,22.6666666667,90.6666666667,0.0,6,1,19.0
6.0,7.0,76.0,9.0,72.25,88.01,87.49,96.955,151.89,187.0,19,1005.54444444,7.66666666667,1.75555555556,22.6555555556,90.5555555556,0.0,6,1,19.3333333333
6.0,5.0,69.0,17.0,48.515,99.45,109.97,95.73,166.16,185.96,19,1005.55555556,8.33333333333,1.94444444444,22.6444444444,90.4444444444,0.0,6,1,19.6666666667
5.0,4.0,61.0,17.0,48.27,105.7,110.11,53.155,203.09,271.47,20,1005.56666667,9.0,2.13333333333,22.6333333333,90.3333333333,0.0,6,1,20.0
14.0,7.0,49.0,10.0,50.89,120.025,104.525,94.66,139.56,206.71,20,1005.57777778,9.66666666667,2.32222222222,22.6222222222,90.2222222222,0.0,6,1,20.3333333333
6.0,1.0,59.0,12.0,45.805,106.28,127.11,112.765,165.85,141.95,20,1005.58888889,10.3333333333,2.51111111111,22.6111111111,90.1111111111,0.0,6,1,20.6666666667
5.0,1.0,58.0,7.0,44.075,104.6,119.17,99.46,207.1,146.205,21,1005.6,11.0,2.7,22.6,90.0,0.0,6,1,21.0
4.0,1.0,64.0,9.0,47.13,101.805,111.23,92.365,139.275,150.46,21,1005.8,11.2222222222,2.68888888889,22.5777777778,89.4444444444,0.0,6,1,21.3333333333
2.0,1.0,46.0,3.0,45.995,82.75,85.07,63.53,168.34,154.715,21,1006.0,11.4444444444,2.67777777778,22.5555555556,88.8888888889,0.0,6,1,21.6666666667
0.0,1.0,33.0,6.0,38.72,86.29,105.17,63.28,168.09,158.97,22,1006.2,11.6666666667,2.66666666667,22.5333333333,88.3333333333,0.0,6,1,22.0
4.0,1.0,26.0,10.0,51.12,79.64,125.27,73.58,133.865,163.225,22,1006.4,11.8888888889,2.65555555556,22.5111111111,87.7777777778,0.0,6,1,22.3333333333
5.0,0.0,22.0,8.0,63.36,59.49,106.1,54.45,99.64,167.48,22,1006.6,12.1111111111,2.64444444444,22.4888888889,87.2222222222,0.0,6,1,22.6666666667
3.0,0.0,19.0,3.0,61.075,73.205,110.355,76.28,117.3575,141.35,23,1006.8,12.3333333333,2.63333333333,22.4666666667,86.6666666667,0.0,6,1,23.0
3.0,0.0,19.0,2.0,30.855,86.92,114.61,83.84,135.075,135.013333333,23,1007.0,12.5555555556,2.62222222222,22.4444444444,86.1111111111,0.0,6,1,23.3333333333
2.0,0.0,20.0,2.0,115.895,63.79,75.67,69.59,152.7925,128.676666667,23,1007.2,12.7777777778,2.61111111111,22.4222222222,85.5555555556,0.0,6,1,23.6666666667
29.0,0.0,17.0,29.0,46.0,65.29,79.335,81.31,170.51,122.34,0,1007.4,13.0,2.6,22.4,85.0,0.0,0,1,0.0
21.0,1.0,12.0,21.0,78.88,66.79,83.0,71.895,152.49,128.708333333,0,1007.45555556,12.6666666667,2.52222222222,22.5333333333,84.3333333333,0.0,0,1,0.333333333333
14.0,0.0,18.0,24.0,39.25,68.29,81.197,62.48,150.023333333,135.076666667,0,1007.51111111,12.3333333333,2.44444444444,22.6666666667,83.6666666667,0.0,0,1,0.666666666667
3.0,0.0,22.0,5.0,38.99,69.79,79.394,58.72,147.556666667,141.445,1,1007.56666667,12.0,2.36666666667,22.8,83.0,0.0,0,1,1.0
1.0,0.0,25.0,3.0,32.67,81.9325,77.591,62.96375,145.09,147.813333333,1,1007.62222222,11.6666666667,2.28888888889,22.9333333333,82.3333333333,0.0,0,1,1.33333333333
1.0,0.0,14.0,2.0,56.16,94.075,75.788,67.2075,142.623333333,154.181666667,1,1007.67777778,11.3333333333,2.21111111111,23.0666666667,81.6666666667,0.0,0,1,1.66666666667
4.0,0.0,13.0,3.0,46.555,100.0,73.985,71.45125,140.156666667,160.55,2,1007.73333333,11.0,2.13333333333,23.2,81.0,0.0,0,1,2.0
4.0,0.0,10.0,4.0,36.95,95.5,74.426,75.695,137.69,166.918333333,2,1007.78888889,10.6666666667,2.05555555556,23.3333333333,80.3333333333,0.0,0,1,2.33333333333
2.0,0.0,14.0,3.0,39.48,91.0,74.867,79.93875,135.223333333,173.286666667,2,1007.84444444,10.3333333333,1.97777777778,23.4666666667,79.6666666667,0.0,0,1,2.66666666667
4.0,0.0,18.0,5.0,87.32,86.5,75.308,84.1825,132.756666667,179.655,3,1007.9,10.0,1.9,23.6,79.0,0.0,0,1,3.0
4.0,0.0,9.0,3.0,40.66,82.0,75.749,88.42625,130.29,186.023333333,3,1007.66666667,12.7777777778,1.97777777778,23.8,78.2222222222,0.0,0,1,3.33333333333
11.0,0.0,8.0,4.0,55.66,77.5,76.19,92.67,133.51,192.391666667,3,1007.43333333,15.5555555556,2.05555555556,24.0,77.4444444444,0.0,0,1,3.66666666667
8.0,0.0,19.0,4.0,50.2,73.0,77.285,60.53,136.73,198.76,4,1007.2,18.3333333333,2.13333333333,24.2,76.6666666667,0.0,0,1,4.0
10.0,0.0,6.0,7.0,49.65,60.18,78.38,44.32,139.95,194.6475,4,1006.96666667,21.1111111111,2.21111111111,24.4,75.8888888889,0.0,0,1,4.33333333333
12.0,0.0,17.0,8.0,45.31,64.9866666667,77.695,54.25,143.17,190.535,4,1006.73333333,23.8888888889,2.28888888889,24.6,75.1111111111,0.0,0,1,4.66666666667
20.0,0.0,13.0,5.0,46.105,69.7933333333,77.01,64.18,146.39,186.4225,5,1006.5,26.6666666667,2.36666666667,24.8,74.3333333333,0.0,0,1,5.0
12.0,2.0,12.0,5.0,44.44,74.6,81.1725,67.14,149.61,182.31,5,1006.26666667,29.4444444444,2.44444444444,25.0,73.5555555556,0.0,0,1,5.33333333333
11.0,1.0,20.0,4.0,103.23,73.04,85.335,67.1,194.7,178.084285714,5,1006.03333333,32.2222222222,2.52222222222,25.2,72.7777777778,0.0,0,1,5.66666666667
15.0,0.0,36.0,6.0,33.72,85.35,98.19,67.06,133.095,173.858571429,6,1005.8,35.0,2.6,25.4,72.0,0.0,0,1,6.0
16.0,4.0,59.0,18.0,45.21,104.09,105.38,83.875,160.88,169.632857143,6,1005.84444444,36.0,2.71111111111,25.2666666667,72.7777777778,0.0,0,1,6.33333333333
21.0,2.0,59.0,18.0,46.91,82.74,90.385,76.695,134.94,165.407142857,6,1005.88888889,37.0,2.82222222222,25.1333333333,73.5555555556,0.0,0,1,6.66666666667
18.0,4.0,76.0,11.0,49.0,76.88,98.58,70.67,124.495,161.181428571,7,1005.93333333,38.0,2.93333333333,25.0,74.3333333333,0.0,0,1,7.0
18.0,2.0,105.0,13.0,57.4,94.235,96.085,48.02,168.005,156.955714286,7,1005.97777778,39.0,3.04444444444,24.8666666667,75.1111111111,0.0,0,1,7.33333333333
12.0,7.0,105.0,16.0,42.775,92.8,98.87,101.535,109.27,152.73,7,1006.02222222,40.0,3.15555555556,24.7333333333,75.8888888889,0.0,0,1,7.66666666667
15.0,8.0,131.0,15.0,45.995,83.95,90.91,86.09,167.08,138.006666667,8,1006.06666667,41.0,3.26666666667,24.6,76.6666666667,0.0,0,1,8.0
21.0,8.0,136.0,16.0,49.025,97.65,93.15,98.61,136.66,123.283333333,8,1006.11111111,42.0,3.37777777778,24.4666666667,77.4444444444,0.0,0,1,8.33333333333
15.0,6.0,139.0,20.0,51.815,105.025,105.84,123.65,162.62,108.56,8,1006.15555556,43.0,3.48888888889,24.3333333333,78.2222222222,0.0,0,1,8.66666666667
13.0,0.0,200.0,19.0,20.07,144.17,143.485,89.875,162.02,216.74,9,1006.2,44.0,3.6,24.2,79.0,0.0,0,1,9.0
17.0,0.0,155.0,23.0,19.49,147.795,117.92,124.985,164.01,204.59,9,1006.34444444,42.3333333333,3.4,24.1777777778,78.8888888889,0.0,0,1,9.33333333333
20.0,0.0,209.0,17.0,37.155,176.56,129.19,100.86,249.31,133.46,9,1006.48888889,40.6666666667,3.2,24.1555555556,78.7777777778,0.0,0,1,9.66666666667
11.0,0.0,177.0,13.0,29.5325,163.13,128.68,106.38,167.78,176.66,10,1006.63333333,39.0,3.0,24.1333333333,78.6666666667,0.0,0,1,10.0
14.0,0.0,160.0,31.0,21.91,144.46,123.94,123.48,218.89,204.585,10,1006.77777778,37.3333333333,2.8,24.1111111111,78.5555555556,0.0,0,1,10.3333333333
8.0,0.0,143.0,23.0,46.515,133.91,106.27,116.48,157.05,173.65,10,1006.92222222,35.6666666667,2.6,24.0888888889,78.4444444444,0.0,0,1,10.6666666667
10.0,0.0,111.0,28.0,71.12,123.35,117.64,111.51,171.56,196.05,11,1007.06666667,34.0,2.4,24.0666666667,78.3333333333,0.0,0,1,11.0
11.0,7.0,93.0,25.0,49.3,100.53,117.68,108.915,136.16,91.19,11,1007.21111111,32.3333333333,2.2,24.0444444444,78.2222222222,0.0,0,1,11.3333333333
15.0,6.0,60.0,22.0,37.18,157.9,116.23,65.42,146.04,499.235,11,1007.35555556,30.6666666667,2.0,24.0222222222,78.1111111111,0.0,0,1,11.6666666667
15.0,5.0,62.0,22.0,53.08,96.735,94.475,86.03,132.67,127.18,12,1007.5,29.0,1.8,24.0,78.0,0.0,0,1,12.0
9.0,7.0,114.0,28.0,40.49,86.13,111.705,129.95,152.095,90.3,12,1007.57777778,32.6666666667,1.94444444444,23.9,77.7777777778,0.0,0,1,12.3333333333
10.0,6.0,123.0,31.0,47.52,89.475,100.0,89.3,174.855,137.49,12,1007.65555556,36.3333333333,2.08888888889,23.8,77.5555555556,0.0,0,1,12.6666666667
20.0,7.0,97.0,24.0,41.21,114.8225,103.82,99.92,116.09,209.62,13,1007.73333333,40.0,2.23333333333,23.7,77.3333333333,0.0,0,1,13.0
14.0,12.0,87.0,26.0,50.745,140.17,121.4,97.78,150.27,175.93,13,1007.81111111,43.6666666667,2.37777777778,23.6,77.1111111111,0.0,0,1,13.3333333333
18.0,10.0,140.0,22.0,55.16,86.4,100.465,100.295,177.74,192.22,13,1007.88888889,47.3333333333,2.52222222222,23.5,76.8888888889,0.0,0,1,13.6666666667
18.0,8.0,139.0,31.0,46.63,84.28,142.0,133.285,205.21,229.955,14,1007.96666667,51.0,2.66666666667,23.4,76.6666666667,0.0,0,1,14.0
21.0,10.0,118.0,22.0,46.255,87.38,100.08,84.3,187.015,183.385,14,1008.04444444,54.6666666667,2.81111111111,23.3,76.4444444444,0.0,0,1,14.3333333333
18.0,13.0,118.0,28.0,46.88,241.53,79.18,115.77,197.42,169.665,14,1008.12222222,58.3333333333,2.95555555556,23.2,76.2222222222,0.0,0,1,14.6666666667
23.0,5.0,103.0,23.0,47.38,101.23,83.32,96.59,163.57,154.07,15,1008.2,62.0,3.1,23.1,76.0,0.0,0,1,15.0
17.0,8.0,109.0,37.0,38.67,96.035,102.84,128.04,150.035,179.425,15,1008.14444444,93.6666666667,2.9,22.8444444444,76.4444444444,0.0,0,1,15.3333333333
8.0,5.0,93.0,24.0,55.46,40.21,113.73,123.03,165.39,178.345,15,1008.08888889,125.333333333,2.7,22.5888888889,76.8888888889,0.0,0,1,15.6666666667
11.0,4.0,109.0,23.0,49.41,86.76,102.86,161.66,198.76,191.29,16,1008.03333333,157.0,2.5,22.3333333333,77.3333333333,0.0,0,1,16.0
22.0,3.0,93.0,19.0,48.33,120.57,105.19,135.89,200.08,246.34,16,1007.97777778,188.666666667,2.3,22.0777777778,77.7777777778,0.0,0,1,16.3333333333
13.0,8.0,90.0,22.0,49.61,97.24,109.14,62.72,134.27,144.81,16,1007.92222222,220.333333333,2.1,21.8222222222,78.2222222222,0.0,0,1,16.6666666667
11.0,5.0,97.0,14.0,51.57,135.22,85.48,84.45,209.62,170.005,17,1007.86666667,252.0,1.9,21.5666666667,78.6666666667,0.0,0,1,17.0
15.0,7.0,96.0,9.0,42.28,83.565,98.585,143.54,202.58,167.67,17,1007.81111111,283.666666667,1.7,21.3111111111,79.1111111111,0.0,0,1,17.3333333333
10.0,5.0,92.0,7.0,62.07,98.92,130.085,81.95,181.695,193.94,17,1007.75555556,315.333333333,1.5,21.0555555556,79.5555555556,0.0,0,1,17.6666666667
7.0,3.0,79.0,12.0,46.65,116.21,135.36,140.79,151.54,220.21,18,1007.7,347.0,1.3,20.8,80.0,0.0,0,1,18.0
10.0,9.0,78.0,20.0,40.505,92.645,128.42,95.25,223.495,178.99,18,1007.67777778,342.111111111,1.36666666667,20.7888888889,80.8888888889,0.0,0,1,18.3333333333
11.0,4.0,72.0,11.0,43.81,95.3,93.625,125.42,168.84,164.15,18,1007.65555556,337.222222222,1.43333333333,20.7777777778,81.7777777778,0.0,0,1,18.6666666667
11.0,4.0,85.0,11.0,40.28,94.45,158.475,82.775,198.785,166.98,19,1007.63333333,332.333333333,1.5,20.7666666667,82.6666666667,0.0,0,1,19.0
5.0,2.0,62.0,8.0,45.5,88.5,182.39,47.775,184.8625,202.165,19,1007.61111111,327.444444444,1.56666666667,20.7555555556,83.5555555556,0.0,0,1,19.3333333333
7.0,3.0,41.0,16.0,37.89,82.55,109.62,149.25,170.94,237.35,19,1007.58888889,322.555555556,1.63333333333,20.7444444444,84.4444444444,0.0,0,1,19.6666666667
9.0,5.0,50.0,10.0,48.795,81.88,115.37,74.035,186.07,197.14,20,1007.56666667,317.666666667,1.7,20.7333333333,85.3333333333,0.0,0,1,20.0
3.0,6.0,48.0,14.0,51.13,107.62,104.71,71.235,194.07,156.93,20,1007.54444444,312.777777778,1.76666666667,20.7222222222,86.2222222222,0.0,0,1,20.3333333333
11.0,3.0,42.0,11.0,51.025,87.35,96.575,68.435,225.69,155.82,20,1007.52222222,307.888888889,1.83333333333,20.7111111111,87.1111111111,0.0,0,1,20.6666666667
4.0,2.0,63.0,6.0,47.515,88.59,117.4525,104.68,163.04,169.06,21,1007.5,303.0,1.9,20.7,88.0,0.0,0,1,21.0
5.0,4.0,52.0,10.0,41.93,76.91,138.33,81.25,186.93,182.3,21,1007.55555556,306.0,1.94444444444,20.8,87.5555555556,0.0,0,1,21.3333333333
5.0,0.0,50.0,7.0,62.13,88.935,106.225,84.675,159.725,186.975,21,1007.61111111,309.0,1.98888888889,20.9,87.1111111111,0.0,0,1,21.6666666667
2.0,1.0,23.0,2.0,38.84,72.165,74.12,50.8225,132.52,172.856,22,1007.66666667,312.0,2.03333333333,21.0,86.6666666667,0.0,0,1,22.0
5.0,0.0,26.0,4.0,45.285,100.93,105.88,16.97,128.62,158.737,22,1007.72222222,315.0,2.07777777778,21.1,86.2222222222,0.0,0,1,22.3333333333
6.0,0.0,25.0,10.0,43.42,84.38,83.01,48.145,146.34,144.618,22,1007.77777778,318.0,2.12222222222,21.2,85.7777777778,0.0,0,1,22.6666666667
3.0,1.0,26.0,4.0,40.3116666667,80.92,126.04,60.005,164.06,130.499,23,1007.83333333,321.0,2.16666666667,21.3,85.3333333333,0.0,0,1,23.0
5.0,2.0,21.0,1.0,37.2033333333,86.44,118.57,82.935,149.52,116.38,23,1007.88888889,324.0,2.21111111111,21.4,84.8888888889,0.0,0,1,23.3333333333
5.0,1.0,16.0,0.0,34.095,80.56,91.23,39.47,113.68,120.303333333,23,1007.94444444,327.0,2.25555555556,21.5,84.4444444444,0.0,0,1,23.6666666667
29.0,1.0,20.0,46.0,54.57,74.68,89.1766666667,85.12,154.41,124.226666667,0,1008.0,330.0,2.3,21.6,84.0,0.0,1,1,0.0
20.0,0.0,20.0,35.0,47.195,118.57,87.1233333333,130.77,152.14,128.15,0,1007.93333333,331.555555556,2.26666666667,21.7666666667,82.8888888889,0.0,1,1,0.333333333333
19.0,0.0,16.0,28.0,39.82,133.13,85.07,123.466666667,149.31,125.18,0,1007.86666667,333.111111111,2.23333333333,21.9333333333,81.7777777778,0.0,1,1,0.666666666667
2.0,0.0,18.0,5.0,60.68,147.69,77.77,116.163333333,153.285,122.21,1,1007.8,334.666666667,2.2,22.1,80.6666666667,0.0,1,1,1.0
2.0,0.0,28.0,0.0,56.6033333333,162.25,86.79,108.86,157.26,119.24,1,1007.73333333,336.222222222,2.16666666667,22.2666666667,79.5555555556,0.0,1,1,1.33333333333
1.0,1.0,13.0,1.0,52.5266666667,73.43,95.81,54.11,156.586666667,116.27,1,1007.66666667,337.777777778,2.13333333333,22.4333333333,78.4444444444,0.0,1,1,1.66666666667
5.0,0.0,12.0,3.0,48.45,81.4766666667,104.83,54.1966666667,155.913333333,113.3,2,1007.6,339.333333333,2.1,22.6,77.3333333333,0.0,1,1,2.0
4.0,0.0,13.0,6.0,46.62,89.5233333333,113.85,54.2833333333,155.24,112.398571429,2,1007.53333333,340.888888889,2.06666666667,22.7666666667,76.2222222222,0.0,1,1,2.33333333333
3.0,0.0,19.0,3.0,44.79,97.57,122.87,54.37,140.485,111.497142857,2,1007.46666667,342.444444444,2.03333333333,22.9333333333,75.1111111111,0.0,1,1,2.66666666667
5.0,0.0,13.0,4.0,43.085,64.33,131.89,60.3433333333,125.73,110.595714286,3,1007.4,344.0,2.0,23.1,74.0,0.0,1,1,3.0
4.0,0.0,15.0,4.0,41.38,86.52,101.72,66.3166666667,139.125,109.694285714,3,1007.18888889,342.333333333,1.92222222222,23.2555555556,73.6666666667,0.0,1,1,3.33333333333
10.0,1.0,11.0,5.0,35.565,94.09,71.55,72.29,152.52,108.792857143,3,1006.97777778,340.666666667,1.84444444444,23.4111111111,73.3333333333,0.0,1,1,3.66666666667
9.0,0.0,14.0,6.0,47.47,117.09,65.39,78.2633333333,159.085,107.891428571,4,1006.76666667,339.0,1.76666666667,23.5666666667,73.0,0.0,1,1,4.0
16.0,0.0,16.0,5.0,142.655,131.29,68.7683333333,84.2366666667,165.65,106.99,4,1006.55555556,337.333333333,1.68888888889,23.7222222222,72.6666666667,0.0,1,1,4.33333333333
12.0,0.0,9.0,3.0,52.745,145.49,72.1466666667,90.21,172.215,106.088571429,4,1006.34444444,335.666666667,1.61111111111,23.8777777778,72.3333333333,0.0,1,1,4.66666666667
13.0,0.0,12.0,8.0,34.22,56.27,75.525,77.68,178.78,105.187142857,5,1006.13333333,334.0,1.53333333333,24.0333333333,72.0,0.0,1,1,5.0
20.0,1.0,18.0,8.0,39.17,102.98,78.9033333333,63.1725,185.345,104.285714286,5,1005.92222222,332.333333333,1.45555555556,24.1888888889,71.6666666667,0.0,1,1,5.33333333333
14.0,0.0,30.0,8.0,41.585,91.135,82.2816666667,48.665,191.91,103.384285714,5,1005.71111111,330.666666667,1.37777777778,24.3444444444,71.3333333333,0.0,1,1,5.66666666667
12.0,0.0,34.0,6.0,72.51,71.88,85.66,77.12,141.29,102.482857143,6,1005.5,329.0,1.3,24.5,71.0,0.0,1,1,6.0
24.0,2.0,41.0,18.0,39.87,89.94,78.75,64.81,129.62,101.581428571,6,1005.45555556,328.777777778,1.32222222222,24.4333333333,71.4444444444,0.0,1,1,6.33333333333
27.0,2.0,90.0,11.0,54.205,73.66,87.74,52.5,177.02,100.68,6,1005.41111111,328.555555556,1.34444444444,24.3666666667,71.8888888889,0.0,1,1,6.66666666667
21.0,6.0,99.0,6.0,42.045,107.02,109.13,60.13,152.58,143.66,7,1005.36666667,328.333333333,1.36666666667,24.3,72.3333333333,0.0,1,1,7.0
24.0,5.0,94.0,15.0,57.085,90.75,95.83,86.775,165.65,148.433333333,7,1005.32222222,328.111111111,1.38888888889,24.2333333333,72.7777777778,0.0,1,1,7.33333333333
20.0,7.0,111.0,19.0,46.34,77.43,106.22,125.7,156.65,153.206666667,7,1005.27777778,327.888888889,1.41111111111,24.1666666667,73.2222222222,0.0,1,1,7.66666666667
26.0,4.0,123.0,15.0,43.405,100.395,81.37,80.42,176.8,157.98,8,1005.23333333,327.666666667,1.43333333333,24.1,73.6666666667,0.0,1,1,8.0
20.0,8.0,132.0,20.0,47.47,93.41,119.72,78.695,200.88,126.82,8,1005.18888889,327.444444444,1.45555555556,24.0333333333,74.1111111111,0.0,1,1,8.33333333333
23.0,8.0,171.0,35.0,47.7,96.66,95.705,82.81,169.7,155.64,8,1005.14444444,327.222222222,1.47777777778,23.9666666667,74.5555555556,0.0,1,1,8.66666666667
26.0,10.0,170.0,26.0,46.185,91.95,115.6,84.41,162.045,155.755,9,1005.1,327.0,1.5,23.9,75.0,0.0,1,1,9.0
20.0,9.0,149.0,25.0,54.15,109.25,151.74,137.85,220.75,164.22,9,1005.24444444,327.333333333,1.47777777778,23.7888888889,75.3333333333,0.0,1,1,9.33333333333
23.0,11.0,108.0,23.0,60.485,114.37,111.08,68.89,245.07,250.26,9,1005.38888889,327.666666667,1.45555555556,23.6777777778,75.6666666667,0.0,1,1,9.66666666667
11.0,14.0,109.0,17.0,48.17,88.07,124.8175,125.835,150.53,204.65,10,1005.53333333,328.0,1.43333333333,23.5666666667,76.0,0.0,1,1,10.0
23.0,10.0,141.0,25.0,55.025,115.86,138.555,115.575,147.775,159.04,10,1005.67777778,328.333333333,1.41111111111,23.4555555556,76.3333333333,0.0,1,1,10.3333333333
27.0,10.0,139.0,20.0,49.58,125.31,141.53,96.61,173.63,100.89,10,1005.82222222,328.666666667,1.38888888889,23.3444444444,76.6666666667,0.0,1,1,10.6666666667
18.0,13.0,122.0,16.0,63.935,115.505,106.31,95.4,132.315,198.45,11,1005.96666667,329.0,1.36666666667,23.2333333333,77.0,0.0,1,1,11.0
18.0,11.0,112.0,16.0,62.3,115.66,172.195,105.36,228.76,114.71,11,1006.11111111,329.333333333,1.34444444444,23.1222222222,77.3333333333,0.0,1,1,11.3333333333
12.0,8.0,106.0,23.0,43.19,93.69,238.08,69.51,158.455,175.63,11,1006.25555556,329.666666667,1.32222222222,23.0111111111,77.6666666667,0.0,1,1,11.6666666667
15.0,13.0,117.0,22.0,44.73,99.89,103.23,89.67,157.6,203.22,12,1006.4,330.0,1.3,22.9,78.0,0.0,1,1,12.0
19.0,9.0,107.0,19.0,45.2,86.01,104.31,101.45,159.425,100.57,12,1006.44444444,327.777777778,1.32222222222,22.8666666667,78.2222222222,0.0,1,1,12.3333333333
22.0,5.0,134.0,27.0,47.26,109.19,108.185,100.36,143.37,152.86,12,1006.48888889,325.555555556,1.34444444444,22.8333333333,78.4444444444,0.0,1,1,12.6666666667
24.0,8.0,143.0,8.0,51.2,104.04,132.84,54.715,133.62,202.615,13,1006.53333333,323.333333333,1.36666666667,22.8,78.6666666667,0.0,1,1,13.0
25.0,16.0,147.0,26.0,45.42,117.18,98.19,73.985,207.365,169.44,13,1006.57777778,321.111111111,1.38888888889,22.7666666667,78.8888888889,0.0,1,1,13.3333333333
21.0,8.0,154.0,30.0,43.615,90.385,92.57,69.57,137.85,149.23,13,1006.62222222,318.888888889,1.41111111111,22.7333333333,79.1111111111,0.0,1,1,13.6666666667
22.0,15.0,162.0,23.0,48.45,115.765,126.94,86.84,173.28,175.69,14,1006.66666667,316.666666667,1.43333333333,22.7,79.3333333333,0.0,1,1,14.0
23.0,10.0,173.0,29.0,51.51,102.83,103.235,117.34,193.35,145.62,14,1006.71111111,314.444444444,1.45555555556,22.6666666667,79.5555555556,0.0,1,1,14.3333333333
16.0,21.0,149.0,25.0,56.58,109.33,122.5,96.61,145.825,168.96,14,1006.75555556,312.222222222,1.47777777778,22.6333333333,79.7777777778,0.0,1,1,14.6666666667
23.0,16.0,155.0,19.0,52.92,93.335,134.955,116.055,138.525,169.47,15,1006.8,310.0,1.5,22.6,80.0,0.0,1,1,15.0
20.0,12.0,149.0,28.0,56.495,128.2,113.125,91.95,183.89,132.31,15,1006.77777778,312.777777778,1.55555555556,22.3444444444,81.1111111111,0.0,1,1,15.3333333333
26.0,13.0,134.0,24.0,48.71,94.87,108.92,99.205,146.86,135.495,15,1006.75555556,315.555555556,1.61111111111,22.0888888889,82.2222222222,0.0,1,1,15.6666666667
25.0,19.0,133.0,16.0,53.5,98.64,126.065,116.78,170.92,197.92,16,1006.73333333,318.333333333,1.66666666667,21.8333333333,83.3333333333,0.0,1,1,16.0
16.0,13.0,142.0,15.0,58.92,129.0,143.21,91.41,182.505,182.54,16,1006.71111111,321.111111111,1.72222222222,21.5777777778,84.4444444444,0.0,1,1,16.3333333333
19.0,12.0,170.0,20.0,53.97,125.37,108.41,139.155,169.17,222.97,16,1006.68888889,323.888888889,1.77777777778,21.3222222222,85.5555555556,0.0,1,1,16.6666666667
12.0,19.0,127.0,8.0,60.405,83.75,112.71,89.39,196.625,247.97,17,1006.66666667,326.666666667,1.83333333333,21.0666666667,86.6666666667,0.0,1,1,17.0
18.0,15.0,95.0,7.0,58.75,121.59,115.15,107.755,177.86,158.2,17,1006.64444444,329.444444444,1.88888888889,20.8111111111,87.7777777778,0.0,1,1,17.3333333333
14.0,8.0,111.0,18.0,58.81,110.74,110.6,107.91,158.68,179.3,17,1006.62222222,332.222222222,1.94444444444,20.5555555556,88.8888888889,0.0,1,1,17.6666666667
14.0,6.0,112.0,15.0,66.13,121.605,130.985,97.4,192.135,150.51,18,1006.6,335.0,2.0,20.3,90.0,0.0,1,1,18.0
11.0,9.0,85.0,11.0,62.93,83.36,93.97,84.885,362.02,143.095,18,1006.74444444,325.555555556,1.93333333333,20.2555555556,90.0,0.0,1,1,18.3333333333
11.0,7.0,94.0,7.0,45.625,97.53,155.97,145.21,263.3125,213.27,18,1006.88888889,316.111111111,1.86666666667,20.2111111111,90.0,0.0,1,1,18.6666666667
11.0,7.0,106.0,18.0,52.29,99.05,135.32,99.905,164.605,170.18,19,1007.03333333,306.666666667,1.8,20.1666666667,90.0,0.0,1,1,19.0
9.0,5.0,77.0,12.0,51.695,97.55,138.21,73.09,137.11,185.585,19,1007.17777778,297.222222222,1.73333333333,20.1222222222,90.0,0.0,1,1,19.3333333333
9.0,8.0,98.0,15.0,52.82,112.14,98.48,146.45,184.04,200.99,19,1007.32222222,287.777777778,1.66666666667,20.0777777778,90.0,0.0,1,1,19.6666666667
4.0,7.0,63.0,9.0,58.295,40.26,94.07,81.78,167.76,166.07,20,1007.46666667,278.333333333,1.6,20.0333333333,90.0,0.0,1,1,20.0
6.0,3.0,70.0,8.0,57.135,102.52,91.29,85.26,147.96,162.996666667,20,1007.61111111,268.888888889,1.53333333333,19.9888888889,90.0,0.0,1,1,20.3333333333
11.0,6.0,65.0,10.0,49.85,115.58,119.395,78.2,160.38,159.923333333,20,1007.75555556,259.444444444,1.46666666667,19.9444444444,90.0,0.0,1,1,20.6666666667
5.0,2.0,69.0,5.0,59.83,86.235,116.14,92.59,172.8,156.85,21,1007.9,250.0,1.4,19.9,90.0,0.0,1,1,21.0
10.0,5.0,56.0,7.0,44.46,84.47,112.885,127.27,174.73,150.703333333,21,1008.13333333,225.777777778,1.34444444444,20.2111111111,88.8888888889,0.0,1,1,21.3333333333
7.0,0.0,48.0,11.0,45.08,83.51,109.63,77.07,272.59,144.556666667,21,1008.36666667,201.555555556,1.28888888889,20.5222222222,87.7777777778,0.0,1,1,21.6666666667
6.0,1.0,31.0,3.0,43.475,79.385,80.23,69.13,214.0325,138.41,22,1008.6,177.333333333,1.23333333333,20.8333333333,86.6666666667,0.0,1,1,22.0
7.0,1.0,21.0,5.0,38.87,74.69,132.38,59.98,155.475,164.265,22,1008.83333333,153.111111111,1.17777777778,21.1444444444,85.5555555556,0.0,1,1,22.3333333333
3.0,3.0,25.0,6.0,41.71,110.33,112.055,63.31,202.14,190.12,22,1009.06666667,128.888888889,1.12222222222,21.4555555556,84.4444444444,0.0,1,1,22.6666666667
